w(1,1,0,0)
w(2,1,0,0)
r(2,1,1,1)
r(1,1,1,1)
r(2,1,1,2)
w(2,2,1,2)
r(1,1,1,2)
w(1,3,1,2)
r(1,3,1,3)
r(2,4,1,3)
r(2,5,1,4)
w(2,6,1,4)
r(1,7,1,4)
w(1,8,1,4)
r(1,8,1,5)
r(2,6,1,5)
r(2,6,1,6)
w(2,9,1,6)
r(2,9,1,6)
r(2,9,1,7)
r(2,10,1,8)
r(1,11,1,8)
w(2,12,1,8)
w(1,13,1,8)
r(2,12,1,9)
r(1,13,1,9)
w(1,14,1,9)
w(2,15,1,9)
r(1,16,1,10)
w(1,17,1,10)
r(1,17,1,10)
r(1,1,2,11)
r(2,1,2,12)
r(1,1,2,12)
w(1,18,2,12)
w(2,4,2,12)
r(2,4,2,13)
w(2,5,2,13)
r(1,18,2,13)
w(1,7,2,13)
r(2,9,2,14)
w(2,10,2,14)
r(1,8,2,14)
w(1,11,2,14)
r(2,10,2,15)
r(1,11,2,15)
w(1,19,2,15)
r(1,13,2,16)
w(1,20,2,16)
r(2,15,2,16)
r(1,20,2,17)
r(1,20,2,17)
w(1,16,2,17)
r(2,15,2,18)
w(2,21,2,18)
r(2,21,2,18)
r(1,17,2,19)
r(2,21,2,19)
w(1,22,2,19)
r(2,21,2,20)
r(1,22,2,20)
w(2,23,2,20)
