r(3,23,28,75)
r(5,16,28,75)
r(2,11,16,76)
w(2,13,16,76)
r(0,15,16,76)
r(4,17,26,77)
r(0,20,26,77)
w(0,23,26,77)
r(3,23,1,78)
r(6,20,6,79)
r(6,20,26,80)
r(4,17,26,80)
r(1,19,22,81)
r(2,13,22,81)
r(1,19,15,82)
w(1,22,15,82)
r(6,20,15,82)
r(3,23,17,83)
w(3,27,17,83)
r(3,23,17,83)
r(5,18,29,84)
w(5,19,29,84)
r(6,20,29,84)
r(6,20,5,85)
r(2,13,5,85)
w(6,23,5,85)
r(1,22,1,86)
r(0,23,1,86)
r(3,23,26,87)
r(4,17,26,87)
r(3,23,6,88)
r(1,22,6,88)
r(3,27,5,89)
r(6,23,17,90)
r(2,13,29,91)
r(0,23,7,92)
r(1,22,7,92)
w(0,26,7,92)
r(1,22,6,93)
r(5,19,6,93)
r(5,19,5,94)
r(2,13,5,94)
r(5,19,25,95)
w(5,20,25,95)
r(2,13,10,96)
w(2,15,10,96)
r(3,27,21,97)
r(1,22,21,97)
r(6,23,14,98)
r(0,26,14,98)
r(1,22,11,99)
w(1,27,11,99)
r(5,19,11,99)
r(5,19,24,100)
r(6,23,24,100)
w(6,24,24,100)
r(2,13,20,101)
r(4,17,20,101)
w(4,20,20,101)
r(3,27,8,102)
w(3,28,8,102)
r(3,28,24,103)
r(5,20,10,104)
r(0,26,9,105)
r(3,28,26,106)
r(1,27,26,106)
r(4,20,28,107)
r(1,27,28,107)
r(3,28,12,108)
r(4,20,12,108)
w(3,33,12,108)
r(6,24,21,109)
w(6,25,21,109)
r(0,26,20,110)
w(0,31,20,110)
r(4,20,5,111)
w(4,25,5,111)
r(6,24,5,111)
r(6,24,7,112)
r(1,27,22,113)
r(1,27,11,114)
r(0,31,20,115)
r(6,25,20,115)
r(3,33,12,116)
r(5,20,12,116)
r(1,27,14,117)
w(1,31,14,117)
r(5,20,14,117)
w(5,21,14,117)
r(2,15,17,118)
w(2,18,17,118)
r(4,20,17,118)
r(6,25,10,119)
r(5,21,10,119)
r(6,25,11,120)
r(1,31,28,121)
r(5,21,24,122)
r(2,18,24,122)
r(1,31,26,123)
r(6,25,26,123)
r(0,31,22,124)
w(0,33,22,124)
r(0,33,22,124)
r(3,33,0,125)
w(3,36,0,125)
r(0,31,0,125)
r(4,25,25,126)
r(4,25,25,126)
w(4,28,25,126)
r(5,21,29,127)
r(5,21,20,128)
w(5,26,20,128)
r(5,26,20,128)
r(4,25,28,129)
r(3,36,28,129)
r(6,25,1,130)
r(2,18,1,130)
w(2,20,1,130)
r(1,31,8,131)
r(2,18,8,131)
w(1,36,8,131)
r(0,33,7,132)
w(0,38,7,132)
r(6,25,7,132)
r(0,33,24,133)
r(3,36,24,133)
w(3,38,24,133)
r(3,36,20,134)
r(1,36,2,135)
r(4,28,23,136)
r(6,25,1,137)
r(5,26,1,137)
r(0,33,4,138)
r(6,25,4,138)
r(1,36,7,139)
r(0,38,7,139)
r(3,36,27,140)
r(5,26,27,140)
w(5,27,27,140)
r(4,28,25,141)
w(4,32,25,141)
r(4,32,25,141)
r(1,36,3,142)
r(1,36,3,142)
w(1,39,3,142)
r(3,38,22,143)
r(5,26,11,144)
r(3,38,11,144)
w(3,42,11,144)
r(2,20,20,145)
w(2,23,20,145)
r(2,23,20,145)
r(4,32,27,146)
r(0,38,1,147)
w(0,42,1,147)
r(2,23,2,148)
r(1,39,12,149)
r(1,39,12,149)
w(1,40,12,149)
r(5,27,7,150)
r(5,27,7,150)
w(5,32,7,150)
r(2,23,24,151)
r(3,42,24,151)
r(0,42,27,152)
r(5,27,27,152)
r(5,27,15,153)
r(0,42,15,153)
r(5,27,0,154)
r(2,23,0,154)
w(2,27,0,154)
r(3,42,13,155)
r(3,42,13,155)
w(3,47,13,155)
r(6,25,19,156)
r(6,25,19,156)
w(6,26,19,156)
r(4,32,11,157)
r(2,23,11,157)
w(4,37,11,157)
r(3,42,9,158)
r(6,25,5,159)
r(2,23,7,160)
r(4,32,7,160)
r(5,32,17,161)
r(2,23,24,162)
r(0,42,24,162)
r(0,42,23,163)
w(0,47,23,163)
r(0,47,23,163)
r(3,42,22,164)
r(1,40,19,165)
r(0,42,19,165)
r(2,27,0,166)
r(6,26,0,166)
w(6,31,0,166)
r(1,40,15,167)
w(1,42,15,167)
r(5,32,15,167)
w(5,34,15,167)
r(2,27,3,168)
r(0,42,3,168)
w(2,32,3,168)
r(4,37,24,169)
w(4,40,24,169)
r(4,40,24,169)
r(0,47,29,170)
r(0,47,29,170)
w(0,49,29,170)
r(6,31,0,171)
r(4,37,0,171)
r(2,32,18,172)
r(0,49,18,172)
r(3,47,12,173)
w(3,48,12,173)
r(6,31,28,174)
w(6,35,28,174)
r(1,42,28,174)
r(1,42,8,175)
w(1,46,8,175)
r(5,34,8,175)
w(5,39,8,175)
r(2,32,24,176)
w(2,35,24,176)
r(4,40,17,177)
r(0,49,17,177)
w(0,54,17,177)
r(1,42,11,178)
r(0,49,16,179)
r(6,35,16,179)
r(0,49,5,180)
r(4,40,5,180)
w(4,43,5,180)
r(0,54,17,181)
r(4,40,2,182)
r(1,46,10,183)
r(6,35,29,184)
r(0,54,15,185)
w(0,57,15,185)
r(1,46,25,186)
w(1,50,25,186)
r(5,39,20,187)
r(0,54,20,187)
w(5,40,20,187)
r(3,48,10,188)
r(3,48,0,189)
r(0,54,0,189)
r(6,35,29,190)
r(2,35,29,190)
r(4,43,9,191)
w(4,45,9,191)
r(0,54,9,191)
r(0,57,18,192)
r(6,35,26,193)
r(6,35,26,193)
w(6,40,26,193)
r(2,35,27,194)
r(5,40,27,194)
r(1,50,17,195)
r(1,50,0,196)
r(6,35,0,196)
r(2,35,22,197)
w(2,37,22,197)
r(4,43,22,197)
r(5,40,24,198)
w(5,41,24,198)
r(3,48,23,199)
w(3,49,23,199)
r(3,49,23,199)
r(3,48,17,200)
r(2,37,3,201)
r(0,57,3,201)
r(5,41,25,202)
r(4,45,25,202)
r(4,45,21,203)
w(4,47,21,203)
r(0,57,21,203)
r(0,57,13,204)
w(0,62,13,204)
r(5,41,24,205)
w(5,44,24,205)
r(3,48,24,205)
r(3,49,3,206)
r(5,41,8,207)
r(0,57,8,207)
r(0,57,15,208)
r(5,41,17,209)
r(4,45,17,209)
r(6,40,11,210)
w(6,44,11,210)
r(6,44,11,210)
r(2,37,12,211)
r(0,57,12,211)
w(2,38,12,211)
r(3,49,10,212)
r(0,62,10,212)
r(6,40,21,213)
r(3,49,21,213)
r(6,44,27,214)
r(4,47,20,215)
r(0,62,0,216)
r(6,44,0,216)
r(1,50,24,217)
r(2,38,24,217)
r(5,44,29,218)
w(5,47,29,218)
r(4,47,2,219)
w(4,52,2,219)
r(4,47,2,219)
r(6,44,17,220)
w(6,48,17,220)
r(6,48,17,220)
r(5,44,12,221)
r(3,49,12,221)
w(3,53,12,221)
r(2,38,15,222)
w(2,41,15,222)
r(5,44,15,222)
r(1,50,11,223)
w(1,52,11,223)
r(0,62,11,223)
r(0,62,9,224)
r(0,62,22,225)
r(1,52,7,226)
r(4,52,7,226)
r(0,62,14,227)
r(1,52,14,227)
r(5,47,5,228)
r(0,62,5,228)
r(4,52,2,229)
w(4,56,2,229)
r(4,56,2,229)
r(5,47,26,230)
r(6,48,26,230)
r(2,41,1,231)
r(1,52,1,231)
r(1,52,11,232)
w(1,57,11,232)
r(4,52,11,232)
r(5,47,15,233)
w(5,50,15,233)
r(6,48,15,233)
w(6,50,15,233)
r(0,62,12,234)
w(0,63,12,234)
r(3,53,20,235)
w(3,56,20,235)
r(0,63,11,236)
r(6,50,2,237)
r(1,57,2,237)
r(6,50,10,238)
r(2,41,6,239)
r(4,56,6,239)
r(2,41,7,240)
r(4,52,7,240)
w(2,43,7,240)
r(1,57,23,241)
r(0,63,23,241)
r(1,57,12,242)
r(4,56,12,242)
w(4,60,12,242)
r(6,50,17,243)
w(6,54,17,243)
r(6,54,17,243)
r(4,56,7,244)
r(5,50,26,245)
w(5,55,26,245)
r(0,63,2,246)
r(2,43,19,247)
r(0,63,19,247)
r(0,63,20,248)
r(0,63,20,248)
w(0,66,20,248)
r(1,57,14,249)
r(0,63,14,249)
r(3,56,21,250)
w(3,60,21,250)
r(0,63,21,250)
r(5,55,15,251)
r(5,55,15,251)
w(5,59,15,251)
r(1,57,27,252)
r(4,60,27,252)
r(4,60,11,253)
r(6,54,11,253)
r(6,54,6,254)
r(5,59,17,255)
w(5,63,17,255)
r(0,66,3,256)
r(1,57,16,257)
r(0,66,10,258)
r(0,66,10,258)
w(0,68,10,258)
r(6,54,24,259)
r(4,60,24,259)
w(6,57,24,259)
r(3,60,15,260)
w(3,62,15,260)
r(2,43,25,261)
r(2,43,25,261)
w(2,44,25,261)
r(4,60,14,262)
w(4,61,14,262)
r(4,61,14,262)
r(1,57,16,263)
r(5,63,16,263)
w(5,67,16,263)
r(2,44,4,264)
r(4,60,4,264)
r(3,60,3,265)
r(2,43,3,265)
r(0,68,6,266)
r(6,57,6,266)
r(1,57,21,267)
r(6,57,21,267)
w(1,59,21,267)
r(5,67,13,268)
r(2,44,3,269)
r(4,61,3,269)
r(0,68,4,270)
r(6,57,20,271)
w(6,58,20,271)
r(2,43,20,271)
r(5,63,1,272)
r(3,62,1,272)
w(3,63,1,272)
r(5,67,22,273)
r(0,68,15,274)
r(5,67,15,274)
w(5,71,15,274)
r(4,61,23,275)
w(4,66,23,275)
r(6,57,23,275)
r(5,67,7,276)
r(0,68,7,276)
r(3,63,12,277)
r(0,68,10,278)
r(5,67,10,278)
r(3,63,29,279)
r(3,63,17,280)
w(3,66,17,280)
r(6,58,20,281)
w(6,61,20,281)
r(5,67,20,281)
r(4,66,7,282)
r(4,66,19,283)
w(4,68,19,283)
r(4,68,19,283)
r(2,44,28,284)
r(3,63,28,284)
r(2,44,13,285)
r(4,66,1,286)
r(6,61,1,286)
r(5,71,24,287)
w(5,74,24,287)
r(1,59,24,287)
r(0,68,17,288)
w(0,72,17,288)
r(2,44,22,289)
w(2,45,22,289)
r(4,68,29,290)
r(1,59,15,291)
r(4,66,15,291)
w(1,64,15,291)
r(6,61,18,292)
r(4,66,18,292)
w(6,62,18,292)
r(5,71,35,293)
r(1,59,35,293)
r(2,44,1,294)
r(4,68,1,294)
r(4,68,14,295)
w(4,69,14,295)
r(2,44,14,295)
r(4,68,18,296)
r(0,72,24,297)
r(2,45,24,297)
r(4,68,23,298)
r(5,74,29,299)
r(6,62,29,299)
w(5,79,29,299)
r(0,72,27,300)
r(4,68,27,300)
r(1,64,20,301)
w(1,68,20,301)
r(0,72,17,302)
r(6,61,17,302)
w(0,73,17,302)
r(6,62,25,303)
r(2,45,25,303)
w(2,46,25,303)
r(3,66,12,304)
w(3,69,12,304)
r(0,72,28,305)
r(2,45,28,305)
r(6,62,14,306)
r(3,66,14,306)
r(1,68,12,307)
r(0,73,12,307)
r(2,45,6,308)
r(5,74,6,308)
r(6,62,28,309)
r(0,73,28,309)
r(3,69,20,310)
r(6,62,20,310)
r(5,74,23,311)
r(0,73,17,312)
r(1,68,17,312)
w(0,74,17,312)
r(5,79,8,313)
r(1,68,8,313)
r(5,79,22,314)
w(5,81,22,314)
r(4,69,16,315)
w(4,70,16,315)
r(0,73,16,315)
r(6,62,2,316)
r(1,68,2,316)
w(1,73,2,316)
r(6,62,25,317)
w(6,63,25,317)
r(1,68,25,317)
r(6,62,28,318)
r(1,68,28,318)
r(2,46,29,319)
r(2,46,17,320)
r(0,74,17,320)
w(0,76,17,320)
r(3,69,6,321)
r(0,74,28,322)
r(2,46,20,323)
r(2,46,20,323)
w(2,49,20,323)
r(5,81,27,324)
r(5,81,11,325)
r(0,74,11,325)
r(4,70,25,326)
w(4,73,25,326)
r(5,81,35,327)
r(5,81,8,328)
r(6,62,8,328)
w(5,86,8,328)
r(1,73,12,329)
r(4,70,12,329)
r(1,73,24,330)
r(1,73,11,331)
r(6,63,11,331)
r(3,69,26,332)
r(0,76,26,332)
w(3,73,26,332)
r(5,81,13,333)
r(6,63,13,333)
w(6,67,13,333)
r(6,63,22,334)
r(0,76,22,334)
r(0,76,47,335)
r(1,73,47,335)
r(0,76,0,336)
r(0,76,0,336)
w(0,81,0,336)
r(3,73,7,337)
w(3,78,7,337)
r(1,73,29,338)
r(4,70,29,338)
w(1,74,29,338)
r(4,73,9,339)
r(4,73,9,339)
w(4,76,9,339)
r(5,86,8,340)
r(5,86,8,340)
w(5,88,8,340)
r(2,49,1,341)
r(2,49,1,341)
w(2,50,1,341)
r(4,76,20,342)
r(3,78,20,342)
r(3,78,7,343)
r(4,76,7,343)
r(0,81,4,344)
r(2,50,1,345)
r(4,76,1,345)
r(2,49,3,346)
r(1,74,24,347)
r(1,74,16,348)
w(1,76,16,348)
r(4,76,0,349)
w(4,77,0,349)
r(0,81,0,349)
w(0,83,0,349)
r(0,81,26,350)
r(4,76,26,350)
r(1,74,47,351)
r(4,76,3,352)
r(5,88,27,353)
r(4,76,27,353)
r(5,88,12,354)
r(5,88,12,354)
w(5,89,12,354)
r(5,88,23,355)
r(2,50,23,355)
w(2,51,23,355)
r(4,76,35,356)
r(6,67,35,356)
w(6,71,35,356)
r(4,77,18,357)
r(2,50,18,357)
r(4,77,0,358)
r(3,78,0,358)
r(0,81,7,359)
r(6,67,7,359)
r(4,77,13,360)
w(4,82,13,360)
r(4,77,13,360)
r(0,83,16,361)
w(0,86,16,361)
r(0,83,16,361)
r(1,76,24,362)
w(1,79,24,362)
r(1,79,24,362)
r(1,76,22,363)
r(0,83,22,363)
r(0,83,35,364)
r(4,82,0,365)
r(6,67,2,366)
r(3,78,2,366)
w(3,80,2,366)
r(3,78,3,367)
r(2,51,3,367)
r(6,71,25,368)
r(6,71,25,368)
w(6,75,25,368)
r(5,89,23,369)
r(3,78,23,369)
w(5,93,23,369)
r(0,86,7,370)
w(0,89,7,370)
r(2,51,14,371)
w(2,56,14,371)
r(5,89,14,371)
r(1,79,3,372)
r(4,82,25,373)
r(3,80,25,373)
r(3,80,0,374)
r(1,79,0,374)
w(3,82,0,374)
r(1,79,23,375)
w(1,81,23,375)
r(6,75,28,376)
r(6,75,28,376)
w(6,80,28,376)
r(5,93,10,377)
w(5,96,10,377)
r(3,80,14,378)
r(4,82,14,378)
w(4,87,14,378)
r(0,89,29,379)
w(0,93,29,379)
r(2,56,29,379)
r(3,82,24,380)
r(1,81,24,380)
r(5,96,23,381)
r(0,89,23,381)
r(0,89,11,382)
r(5,96,11,382)
r(5,96,8,383)
w(5,97,8,383)
r(3,82,27,384)
w(3,87,27,384)
r(1,81,27,384)
r(5,96,7,385)
r(4,87,7,385)
w(4,89,7,385)
r(1,81,47,386)
r(4,87,47,386)
w(1,85,47,386)
r(6,80,35,387)
w(6,82,35,387)
r(2,56,21,388)
r(4,87,21,388)
r(4,89,18,389)
r(4,87,3,390)
r(1,81,3,390)
r(1,85,13,391)
r(3,87,13,391)
r(0,93,10,392)
r(3,87,10,392)
r(1,85,2,393)
w(1,86,2,393)
r(1,86,2,393)
r(0,93,15,394)
r(0,93,15,394)
w(0,96,15,394)
r(2,56,1,395)
r(6,82,18,396)
r(1,85,21,397)
r(3,87,28,398)
w(3,90,28,398)
r(5,97,28,398)
r(5,97,4,399)
r(5,97,4,399)
w(5,102,4,399)
r(6,82,2,400)
r(1,85,35,401)
r(6,82,35,401)
w(6,87,35,401)
r(4,89,3,402)
r(1,85,3,402)
w(4,93,3,402)
r(4,89,6,403)
r(0,96,7,404)
r(1,86,7,404)
r(3,87,47,405)
r(1,86,47,405)
w(1,87,47,405)
r(3,90,2,406)
w(3,95,2,406)
r(5,102,2,406)
r(2,56,10,407)
r(2,56,10,407)
w(2,58,10,407)
r(2,56,0,408)
r(5,102,0,408)
w(5,107,0,408)
r(0,96,14,409)
r(6,87,19,410)
r(4,93,11,411)
r(5,107,11,411)
r(1,87,8,412)
r(1,87,8,412)
w(1,88,8,412)
r(4,93,35,413)
r(4,93,35,413)
w(4,96,35,413)
r(0,96,26,414)
r(5,102,26,414)
w(0,98,26,414)
r(4,93,14,415)
r(5,107,14,415)
r(3,95,4,416)
w(3,99,4,416)
r(4,93,4,416)
r(2,58,0,417)
r(6,87,0,417)
w(2,60,0,417)
r(6,87,13,418)
w(6,88,13,418)
r(1,88,11,419)
r(5,107,11,419)
r(0,98,47,420)
w(0,102,47,420)
r(1,88,25,421)
w(1,91,25,421)
r(4,96,3,422)
r(4,96,3,422)
w(4,99,3,422)
r(2,60,0,423)
w(2,62,0,423)
r(2,62,27,424)
r(0,102,27,424)
w(2,63,27,424)
r(4,99,10,425)
w(4,102,10,425)
r(1,91,10,425)
r(3,99,15,426)
r(5,107,15,426)
r(6,88,0,427)
r(4,99,9,428)
r(3,99,1,429)
r(3,99,7,430)
r(6,88,47,431)
r(3,99,22,432)
r(6,88,24,433)
r(0,102,24,433)
r(3,99,23,434)
r(2,60,23,434)
w(3,104,23,434)
r(6,88,18,435)
w(6,91,18,435)
r(0,98,18,435)
r(6,88,10,436)
r(0,102,3,437)
r(6,88,3,437)
w(0,105,3,437)
r(1,91,6,438)
r(0,105,6,438)
r(4,102,7,439)
r(4,102,7,439)
w(4,105,7,439)
r(0,102,24,440)
r(3,104,24,440)
r(5,107,20,441)
r(2,63,20,441)
r(6,88,15,442)
r(5,107,15,442)
w(5,111,15,442)
r(4,102,21,443)
r(5,107,21,443)
r(0,105,28,444)
r(6,91,28,444)
r(0,105,13,445)
r(3,104,13,445)
r(0,105,6,446)
r(2,63,6,446)
r(0,105,12,447)
r(0,105,12,447)
w(0,107,12,447)
r(3,104,18,448)
w(3,106,18,448)
r(0,102,18,448)
r(6,91,8,449)
r(3,104,8,449)
w(6,92,8,449)
r(3,106,12,450)
w(3,109,12,450)
r(5,111,14,451)
r(1,91,14,451)
r(1,91,6,452)
r(4,105,6,452)
r(5,111,25,453)
r(3,106,25,453)
r(2,63,22,454)
r(3,106,22,454)
r(1,91,26,455)
r(5,111,26,455)
r(4,105,8,456)
r(3,106,8,456)
w(4,110,8,456)
r(2,63,2,457)
r(4,105,2,457)
r(1,91,22,458)
r(3,109,22,458)
r(0,107,13,459)
r(0,107,13,459)
w(0,108,13,459)
r(2,63,10,460)
r(1,91,1,461)
w(1,96,1,461)
r(1,91,1,461)
r(0,107,27,462)
r(6,92,27,462)
w(6,96,27,462)
r(6,91,21,463)
r(5,111,21,463)
w(5,116,21,463)
r(1,96,24,464)
r(2,63,35,465)
w(2,65,35,465)
r(2,63,35,465)
r(4,110,2,466)
r(6,96,2,466)
r(6,96,10,467)
r(2,63,10,467)
r(3,109,4,468)
r(3,109,9,469)
r(1,96,9,469)
w(3,112,9,469)
r(1,96,3,470)
w(1,100,3,470)
r(1,100,3,470)
r(5,116,18,471)
r(4,110,10,472)
r(5,116,11,473)
w(5,118,11,473)
r(0,108,3,474)
r(3,112,3,474)
r(0,108,7,475)
r(4,110,7,475)
w(4,113,7,475)
r(2,65,29,476)
r(5,116,29,476)
w(2,68,29,476)
r(1,100,18,477)
r(4,110,26,478)
r(6,96,26,478)
w(6,99,26,478)
r(0,108,13,479)
r(2,65,13,479)
w(0,109,13,479)
r(5,118,15,480)
r(3,112,10,481)
w(3,114,10,481)
r(3,112,29,482)
r(2,68,6,483)
r(5,118,6,483)
r(0,109,10,484)
r(4,113,1,485)
w(4,115,1,485)
r(4,115,1,485)
r(4,113,28,486)
r(2,68,28,486)
w(2,71,28,486)
r(1,100,0,487)
w(1,105,0,487)
r(2,68,0,487)
r(1,100,11,488)
r(5,118,9,489)
w(5,119,9,489)
r(0,109,26,490)
r(0,109,26,490)
w(0,110,26,490)
r(6,99,24,491)
r(6,99,24,491)
w(6,104,24,491)
r(0,109,0,492)
r(3,114,27,493)
r(6,104,27,493)
r(1,105,1,494)
w(1,106,1,494)
r(1,106,1,494)
r(0,110,0,495)
r(0,110,4,496)
r(0,109,21,497)
r(3,114,21,497)
w(3,118,21,497)
r(0,110,11,498)
r(0,110,11,498)
w(0,113,11,498)
r(2,71,47,499)
r(2,71,47,499)
w(2,73,47,499)
r(6,104,16,500)
r(1,105,16,500)
r(5,119,7,501)
r(5,119,7,501)
w(5,123,7,501)
r(4,115,3,502)
r(2,71,3,502)
w(4,120,3,502)
r(4,115,8,503)
r(6,104,8,503)
w(6,108,8,503)
r(0,110,1,504)
r(6,104,1,504)
r(2,73,12,505)
r(1,106,10,506)
r(0,113,10,506)
r(1,106,24,507)
r(3,118,24,507)
r(1,106,35,508)
w(1,107,35,508)
r(0,110,35,508)
r(0,113,9,509)
r(3,118,9,509)
r(1,106,8,510)
r(2,73,19,511)
r(4,120,19,511)
r(5,123,18,512)
r(2,73,4,513)
r(6,104,4,513)
w(2,76,4,513)
r(3,118,2,514)
w(3,122,2,514)
r(0,113,3,515)
r(5,123,3,515)
w(0,116,3,515)
r(2,73,47,516)
r(4,120,47,516)
w(4,122,47,516)
r(5,123,16,517)
w(5,125,16,517)
r(3,118,13,518)
r(6,108,13,518)
w(6,112,13,518)
r(1,107,47,519)
r(5,125,16,520)
r(2,76,19,521)
r(1,107,3,522)
r(5,125,21,523)
r(6,108,21,523)
r(1,107,24,524)
w(1,112,24,524)
r(2,76,13,525)
r(2,76,0,526)
r(5,125,0,526)
w(5,126,0,526)
r(5,125,10,527)
r(2,76,18,528)
w(2,80,18,528)
r(0,116,11,529)
r(0,116,11,529)
w(0,117,11,529)
r(6,112,15,530)
r(4,122,15,530)
w(4,123,15,530)
r(2,76,29,531)
r(1,112,29,531)
r(3,122,21,532)
r(0,116,21,532)
r(6,112,12,533)
w(6,113,12,533)
r(6,112,27,534)
r(1,112,1,535)
w(1,114,1,535)
r(1,114,1,535)
r(6,112,25,536)
r(5,126,25,536)
r(3,122,47,537)
r(5,125,47,537)
w(3,125,47,537)
r(0,117,0,538)
w(0,118,0,538)
r(5,126,26,539)
w(5,128,26,539)
r(2,80,26,539)
r(4,123,15,540)
r(2,80,15,540)
w(2,84,15,540)
w(4,124,15,540)
r(0,118,8,541)
r(1,114,10,542)
r(0,118,10,542)
r(6,113,6,543)
w(6,114,6,543)
r(4,123,6,543)
r(6,113,35,544)
r(3,125,35,544)
r(2,84,11,545)
r(0,118,7,546)
r(1,114,10,547)
r(3,125,22,548)
r(1,114,22,548)
w(3,127,22,548)
r(1,114,29,549)
r(4,124,29,549)
w(4,126,29,549)
r(1,114,15,550)
r(3,125,15,550)
w(1,118,15,550)
r(2,84,20,551)
r(2,84,18,552)
r(1,118,18,552)
r(5,128,4,553)
r(1,118,4,553)
r(6,114,21,554)
r(0,118,21,554)
r(6,114,35,555)
w(6,118,35,555)
r(3,127,23,556)
r(4,126,16,557)
r(4,126,16,557)
w(4,128,16,557)
r(2,84,19,558)
w(2,85,19,558)
r(0,118,3,559)
w(0,121,3,559)
r(5,128,3,559)
r(2,84,12,560)
r(3,127,12,560)
w(3,131,12,560)
r(5,128,2,561)
r(5,128,6,562)
r(0,121,7,563)
r(2,85,7,563)
w(2,89,7,563)
r(0,121,16,564)
r(3,131,25,565)
r(5,128,25,565)
r(0,121,3,566)
r(3,131,29,567)
r(3,131,29,567)
w(3,132,29,567)
r(6,118,23,568)
r(3,131,23,568)
w(6,119,23,568)
r(4,128,6,569)
r(2,89,3,570)
r(2,89,19,571)
r(4,128,19,571)
r(2,89,50,572)
r(1,118,12,573)
r(4,128,12,573)
w(1,123,12,573)
w(4,131,12,573)
r(5,128,2,574)
r(0,121,2,574)
w(5,130,2,574)
r(2,89,7,575)
w(2,90,7,575)
r(3,131,7,575)
r(0,121,4,576)
w(0,123,4,576)
r(5,128,4,576)
r(4,131,0,577)
r(2,89,0,577)
r(4,131,3,578)
r(3,132,3,578)
r(3,132,1,579)
r(5,130,4,580)
r(3,132,4,580)
r(6,119,12,581)
r(5,130,12,581)
w(5,133,12,581)
r(5,130,3,582)
r(6,119,27,583)
w(6,124,27,583)
r(5,130,50,584)
r(4,131,50,584)
w(4,132,50,584)
r(1,123,25,585)
r(3,132,29,586)
r(1,123,29,586)
r(0,123,50,587)
r(0,123,12,588)
r(1,123,12,588)
