w(5,3638,30,314)
r(5,3638,30,314)
r(8,3401,3,315)
w(8,3654,3,315)
r(8,3654,3,315)
r(7,3633,39,316)
r(3,3622,39,316)
r(1,3437,44,317)
r(9,3489,5,318)
r(9,3489,1,319)
r(4,3621,11,320)
r(0,3595,24,321)
r(5,3638,24,321)
r(6,3483,17,322)
r(7,3633,0,323)
w(7,3725,0,323)
r(3,3622,0,323)
w(3,3726,0,323)
r(0,3595,14,324)
r(0,3595,14,324)
w(0,3723,14,324)
r(5,3638,22,325)
w(5,3730,22,325)
r(5,3730,22,325)
r(3,3726,30,326)
w(3,3783,30,326)
r(4,3621,30,326)
w(4,3784,30,326)
r(6,3483,46,327)
r(0,3723,46,327)
r(0,3723,7,328)
w(0,3803,7,328)
r(1,3437,11,329)
w(1,3791,11,329)
r(9,3489,15,330)
r(9,3489,15,330)
w(9,3853,15,330)
r(7,3725,49,331)
r(2,3539,49,331)
r(2,3539,23,332)
r(9,3853,23,332)
r(4,3784,38,333)
r(1,3791,38,333)
r(2,3539,4,334)
w(2,3877,4,334)
r(2,3877,25,335)
r(9,3853,44,336)
r(6,3483,44,336)
r(2,3877,6,337)
r(7,3725,6,337)
r(8,3654,16,338)
r(8,3654,16,338)
w(8,3881,16,338)
r(1,3791,0,339)
r(5,3730,0,339)
w(1,3880,0,339)
r(3,3783,31,340)
r(7,3725,31,340)
w(7,3952,31,340)
r(5,3730,45,341)
r(1,3880,45,341)
w(1,3956,45,341)
r(9,3853,49,342)
r(8,3881,40,343)
w(8,3964,40,343)
r(2,3877,40,343)
r(5,3730,36,344)
r(7,3952,36,344)
r(9,3853,15,345)
r(0,3803,15,345)
r(2,3877,31,346)
w(2,3998,31,346)
r(2,3998,31,346)
r(9,3853,38,347)
r(9,3853,38,347)
w(9,3983,38,347)
r(6,3483,23,348)
w(6,4014,23,348)
r(5,3730,23,348)
r(8,3964,35,349)
w(8,4008,35,349)
r(9,3983,35,349)
r(1,3956,4,350)
r(7,3952,4,350)
r(9,3983,18,351)
r(4,3784,25,352)
w(4,4033,25,352)
r(3,3783,44,353)
r(5,3730,44,353)
r(2,3998,18,354)
r(3,3783,18,354)
r(6,4014,27,355)
r(6,4014,43,356)
r(6,4014,43,356)
w(6,4045,43,356)
r(9,3983,14,357)
w(9,4053,14,357)
r(0,3803,11,358)
r(6,4045,11,358)
r(0,3803,49,359)
r(6,4045,49,359)
r(7,3952,39,360)
r(4,4033,39,360)
w(4,4068,39,360)
r(6,4045,24,361)
r(6,4045,31,362)
w(6,4092,31,362)
r(6,4092,31,362)
r(9,4053,1,363)
w(9,4111,1,363)
r(8,4008,27,364)
r(4,4068,27,364)
r(5,3730,22,365)
r(9,4053,33,366)
r(5,3730,33,366)
r(5,3730,23,367)
r(9,4111,23,367)
r(8,4008,44,368)
r(4,4068,44,368)
r(2,3998,11,369)
w(2,4124,11,369)
r(2,4124,11,369)
r(6,4092,26,370)
w(6,4147,26,370)
r(8,4008,35,371)
w(8,4145,35,371)
r(2,4124,12,372)
r(7,3952,26,373)
r(3,3783,26,373)
r(6,4147,42,374)
r(4,4068,42,374)
w(6,4173,42,374)
w(4,4174,42,374)
r(5,3730,32,375)
w(5,4179,32,375)
r(7,3952,40,376)
r(2,4124,40,376)
r(8,4145,47,377)
r(4,4174,47,377)
w(4,4178,47,377)
r(2,4124,47,378)
r(0,3803,37,379)
w(0,4206,37,379)
r(0,4206,37,379)
r(2,4124,7,380)
w(2,4216,7,380)
r(2,4216,7,380)
r(1,3956,43,381)
r(1,3956,43,381)
w(1,4211,43,381)
r(3,3783,28,382)
r(0,4206,28,382)
r(6,4173,24,383)
r(5,4179,24,383)
w(6,4230,24,383)
r(9,4111,7,384)
w(9,4239,7,384)
r(7,3952,5,385)
r(7,3952,5,385)
w(7,4227,5,385)
r(1,4211,39,386)
r(1,4211,39,386)
w(1,4251,39,386)
r(0,4206,35,387)
r(7,4227,17,388)
w(7,4256,17,388)
r(7,4256,17,388)
r(1,4251,26,389)
r(7,4256,43,390)
r(8,4145,32,391)
r(3,3783,32,391)
r(4,4178,22,392)
r(9,4239,2,393)
r(5,4179,2,393)
r(2,4216,22,394)
r(6,4230,31,395)
w(6,4269,31,395)
r(0,4206,47,396)
r(8,4145,47,396)
w(8,4282,47,396)
w(0,4281,47,396)
r(3,3783,14,397)
w(3,4289,14,397)
r(4,4178,19,398)
r(1,4251,16,399)
w(1,4330,16,399)
r(9,4239,16,399)
r(8,4282,36,400)
r(0,4281,36,400)
w(8,4326,36,400)
r(2,4216,29,401)
w(2,4327,29,401)
r(7,4256,29,401)
w(7,4328,29,401)
r(6,4269,47,402)
r(1,4330,24,403)
w(1,4341,24,403)
r(8,4326,49,404)
w(8,4354,49,404)
r(8,4354,49,404)
r(3,4289,2,405)
r(1,4341,2,405)
r(0,4281,20,406)
r(7,4328,20,406)
r(7,4328,46,407)
r(9,4239,46,407)
r(3,4289,14,408)
r(1,4341,14,408)
r(6,4269,25,409)
r(7,4328,25,409)
w(7,4362,25,409)
r(6,4269,30,410)
r(3,4289,28,411)
r(8,4354,7,412)
r(8,4354,39,413)
r(4,4178,39,413)
r(9,4239,11,414)
r(9,4239,11,414)
w(9,4377,11,414)
r(9,4377,0,415)
r(5,4179,47,416)
r(2,4327,6,417)
r(1,4341,6,417)
r(0,4281,36,418)
r(7,4362,36,418)
r(2,4327,37,419)
r(6,4269,37,419)
w(6,4424,37,419)
r(2,4327,46,420)
r(0,4281,46,420)
r(1,4341,2,421)
r(5,4179,2,421)
r(1,4341,26,422)
r(0,4281,26,422)
r(7,4362,8,423)
r(0,4281,8,423)
r(2,4327,4,424)
r(3,4289,4,424)
r(3,4289,40,425)
r(8,4354,19,426)
w(8,4454,19,426)
r(8,4454,19,426)
r(2,4327,35,427)
r(2,4327,35,427)
w(2,4489,35,427)
r(6,4424,23,428)
w(6,4508,23,428)
r(6,4508,23,428)
r(1,4341,46,429)
r(6,4508,27,430)
r(2,4489,10,431)
w(2,4554,10,431)
r(7,4362,10,431)
r(5,4179,40,432)
r(2,4554,11,433)
r(7,4362,15,434)
r(8,4454,15,434)
r(4,4178,48,435)
r(0,4281,48,435)
r(0,4281,29,436)
r(1,4341,29,436)
w(1,4568,29,436)
r(2,4554,37,437)
r(2,4554,37,437)
w(2,4569,37,437)
r(0,4281,12,438)
r(0,4281,0,439)
r(6,4508,0,439)
r(0,4281,20,440)
r(5,4179,20,440)
r(8,4454,6,441)
r(4,4178,6,441)
r(6,4508,46,442)
r(4,4178,46,442)
w(6,4603,46,442)
w(4,4604,46,442)
r(1,4568,26,443)
r(0,4281,10,444)
r(9,4377,10,444)
w(0,4628,10,444)
r(4,4604,40,445)
r(2,4569,40,445)
r(5,4179,18,446)
r(5,4179,18,446)
w(5,4643,18,446)
r(6,4603,4,447)
r(8,4454,20,448)
r(4,4604,12,449)
r(4,4604,12,449)
w(4,4651,12,449)
r(1,4568,39,450)
r(0,4628,39,450)
w(0,4656,39,450)
w(1,4655,39,450)
r(1,4568,23,451)
r(0,4628,23,451)
r(0,4656,5,452)
r(9,4377,5,452)
r(6,4603,2,453)
r(5,4643,2,453)
r(5,4643,17,454)
w(5,4680,17,454)
r(5,4680,17,454)
r(5,4643,32,455)
r(6,4603,32,455)
r(7,4362,40,456)
w(7,4682,40,456)
r(7,4682,40,456)
r(9,4377,41,457)
w(9,4687,41,457)
r(9,4687,24,458)
r(8,4454,14,459)
r(3,4289,28,460)
r(3,4289,28,460)
w(3,4697,28,460)
r(5,4680,12,461)
r(0,4656,12,461)
r(5,4680,9,462)
r(4,4651,35,463)
r(6,4603,35,463)
r(5,4680,24,464)
r(7,4682,24,464)
r(1,4655,18,465)
r(7,4682,18,465)
r(4,4651,34,466)
r(2,4569,34,466)
r(5,4680,38,467)
r(5,4680,38,467)
w(5,4705,38,467)
r(3,4697,24,468)
r(4,4651,47,469)
w(4,4719,47,469)
r(8,4454,47,469)
w(8,4720,47,469)
r(6,4603,4,470)
r(5,4705,23,471)
w(5,4792,23,471)
r(0,4656,23,471)
r(5,4705,4,472)
r(3,4697,4,472)
r(8,4720,21,473)
r(2,4569,15,474)
w(2,4798,15,474)
r(2,4798,15,474)
r(0,4656,44,475)
r(1,4655,11,476)
w(1,4829,11,476)
r(9,4687,38,477)
w(9,4825,38,477)
r(8,4720,33,478)
r(2,4798,33,478)
r(2,4798,2,479)
r(3,4697,2,479)
w(2,4846,2,479)
r(0,4656,43,480)
r(8,4720,49,481)
r(3,4697,19,482)
r(0,4656,19,482)
r(6,4603,34,483)
r(4,4719,34,483)
r(3,4697,18,484)
r(2,4846,9,485)
r(5,4792,9,485)
r(6,4603,25,486)
w(6,4919,25,486)
r(4,4719,16,487)
r(3,4697,16,487)
r(2,4846,43,488)
r(3,4697,31,489)
r(5,4792,31,489)
r(4,4719,0,490)
r(1,4829,0,490)
r(9,4825,40,491)
r(6,4919,2,492)
r(2,4846,46,493)
r(3,4697,46,493)
w(2,4924,46,493)
r(0,4656,6,494)
r(8,4720,6,494)
r(8,4720,6,495)
r(1,4829,6,495)
r(5,4792,3,496)
r(1,4829,3,496)
w(5,4978,3,496)
r(0,4656,45,497)
w(0,4971,45,497)
r(2,4924,5,498)
r(2,4924,17,499)
w(2,5017,17,499)
r(8,4720,37,500)
w(8,5050,37,500)
r(0,4971,37,500)
r(6,4919,7,501)
r(6,4919,7,501)
w(6,5057,7,501)
r(7,4682,27,502)
w(7,5073,27,502)
r(8,5050,12,503)
r(6,4919,12,503)
r(0,4971,41,504)
r(8,5050,25,505)
r(6,4919,25,505)
r(3,4697,33,506)
r(4,4719,33,506)
r(4,4719,14,507)
r(7,5073,49,508)
r(0,4971,49,508)
r(5,4978,20,509)
r(6,5057,20,509)
r(4,4719,40,510)
r(8,5050,40,510)
r(9,4825,17,511)
r(1,4829,12,512)
r(3,4697,12,512)
r(6,5057,30,513)
r(1,4829,30,513)
r(0,4971,36,514)
w(0,5075,36,514)
r(5,4978,24,515)
w(5,5112,24,515)
r(5,5112,24,515)
r(3,4697,35,516)
w(3,5093,35,516)
r(3,5093,26,517)
r(7,5073,26,517)
r(7,5073,4,518)
r(7,5073,4,518)
w(7,5179,4,518)
r(6,5057,0,519)
w(6,5177,0,519)
r(8,5050,28,520)
w(8,5173,28,520)
r(5,5112,17,521)
r(0,5075,17,521)
r(3,5093,6,522)
r(4,4719,6,522)
r(1,4829,0,523)
r(8,5173,0,523)
r(5,5112,40,524)
r(4,4719,40,524)
w(4,5200,40,524)
r(1,4829,4,525)
r(2,5017,4,525)
r(4,5200,29,526)
r(4,5200,29,526)
w(4,5219,29,526)
r(5,5112,33,527)
r(8,5173,33,527)
w(8,5210,33,527)
r(5,5112,25,528)
r(9,4825,25,528)
r(0,5075,49,529)
r(1,4829,49,529)
w(0,5234,49,529)
r(0,5234,27,530)
r(1,4829,20,531)
r(8,5210,20,531)
r(0,5234,42,532)
r(2,5017,17,533)
r(8,5210,4,534)
r(0,5234,4,534)
r(9,4825,44,535)
r(8,5210,44,535)
r(6,5177,3,536)
r(2,5017,3,536)
w(2,5228,3,536)
r(1,4829,22,537)
r(8,5210,22,537)
r(9,4825,49,538)
r(8,5210,49,538)
r(9,4825,19,539)
r(6,5177,21,540)
r(8,5210,6,541)
r(8,5210,6,541)
w(8,5251,6,541)
r(5,5112,45,542)
w(5,5263,45,542)
r(9,4825,18,543)
r(6,5177,18,543)
r(5,5263,23,544)
r(3,5093,13,545)
r(3,5093,13,545)
w(3,5283,13,545)
r(2,5228,37,546)
r(3,5093,37,546)
r(0,5234,42,547)
r(5,5263,23,548)
r(4,5219,27,549)
w(4,5349,27,549)
r(6,5177,32,550)
r(6,5177,32,550)
w(6,5329,32,550)
r(0,5234,6,551)
r(9,4825,7,552)
r(6,5177,7,552)
w(9,5334,7,552)
r(4,5349,28,553)
w(4,5367,28,553)
r(8,5251,28,553)
w(8,5368,28,553)
r(0,5234,4,554)
r(5,5263,4,554)
r(1,4829,24,555)
w(1,5363,24,555)
r(6,5329,24,555)
w(6,5364,24,555)
r(5,5263,44,556)
r(6,5364,44,556)
r(1,5363,31,557)
r(0,5234,31,557)
r(7,5179,24,558)
r(7,5179,36,559)
r(2,5228,36,559)
r(5,5263,40,560)
r(8,5368,3,561)
r(0,5234,3,561)
r(1,5363,39,562)
r(9,5334,39,562)
r(5,5263,40,563)
r(7,5179,40,563)
r(9,5334,17,564)
r(7,5179,22,565)
w(7,5387,22,565)
r(0,5234,38,566)
r(6,5364,18,567)
w(6,5405,18,567)
r(9,5334,9,568)
w(9,5396,9,568)
r(9,5396,9,568)
r(9,5334,44,569)
r(8,5368,37,570)
r(2,5228,37,570)
r(4,5367,13,571)
r(3,5283,13,571)
r(2,5228,47,572)
r(1,5363,47,572)
r(4,5367,15,573)
r(0,5234,15,573)
r(2,5228,19,574)
w(2,5491,19,574)
r(9,5396,43,575)
r(3,5283,43,575)
r(8,5368,16,576)
w(8,5514,16,576)
r(8,5514,16,576)
r(2,5491,11,577)
r(1,5363,11,577)
r(3,5283,16,578)
r(6,5405,16,578)
r(9,5396,49,579)
w(9,5530,49,579)
r(7,5387,49,579)
r(5,5263,1,580)
r(7,5387,1,580)
r(1,5363,48,581)
r(5,5263,48,581)
w(5,5524,48,581)
w(1,5523,48,581)
